Date,Hour,PJM_Load
11/12/00,1700,26686

11/12/00,1800,29346

11/12/00,1900,29802

11/12/00,2000,29334

11/12/00,2100,28683

11/12/00,2200,27492

11/12/00,2300,25744

11/12/00,2400,23933

11/11/00,100,22997

11/11/00,200,21773

11/11/00,300,21254

11/11/00,400,20999

11/11/00,500,21048

11/11/00,600,21621

11/11/00,700,22949

11/11/00,800,23980

11/11/00,900,26046

11/11/00,1000,27054

11/11/00,1100,27671

11/11/00,1200,27464

11/11/00,1300,26906

11/11/00,1400,26371

11/11/00,1500,25773

11/11/00,1600,25810

11/11/00,1700,26754

11/11/00,1800,29282

11/11/00,1900,29305

11/11/00,2000,28687

11/11/00,2100,28044

11/11/00,2200,26990

11/11/00,2300,25655

11/11/00,2400,24133

11/10/00,100,23122

11/10/00,200,22223

11/10/00,300,21597

11/10/00,400,21468

11/10/00,500,21885

11/10/00,600,23095

11/10/00,700,26213

11/10/00,800,28425

11/10/00,900,29311

11/10/00,1000,30019

11/10/00,1100,30543

11/10/00,1200,30485

11/10/00,1300,30232

11/10/00,1400,29978

11/10/00,1500,29816

11/10/00,1600,29550

11/10/00,1700,30431

11/10/00,1800,32254

11/10/00,1900,31937

11/10/00,2000,30886

11/10/00,2100,29920

11/10/00,2200,28641

11/10/00,2300,26653

11/10/00,2400,24775

11/09/00,100,23088

11/09/00,200,21908

11/09/00,300,21453

11/09/00,400,21207

11/09/00,500,21811

11/09/00,600,23388

11/09/00,700,27138

11/09/00,800,29064

11/09/00,900,30084

11/09/00,1000,30506

11/09/00,1100,30879

11/09/00,1200,30847

11/09/00,1300,30610

11/09/00,1400,30733

11/09/00,1500,30485

11/09/00,1600,30709

11/09/00,1700,31725

11/09/00,1800,33390

11/09/00,1900,33103

11/09/00,2000,32257

11/09/00,2100,31224

11/09/00,2200,29497

11/09/00,2300,27195

11/09/00,2400,24966

11/08/00,100,23840

11/08/00,200,22856

11/08/00,300,22353

11/08/00,400,22195

11/08/00,500,22535

11/08/00,600,24416

11/08/00,700,28241

11/08/00,800,30051

11/08/00,900,30502

11/08/00,1000,30659

11/08/00,1100,30899

11/08/00,1200,30726

11/08/00,1300,30354

11/08/00,1400,30286

11/08/00,1500,29977

11/08/00,1600,29694

11/08/00,1700,30471

11/08/00,1800,32946

11/08/00,1900,32822

11/08/00,2000,31953

11/08/00,2100,30889

11/08/00,2200,29455

11/08/00,2300,26794

11/08/00,2400,24849

11/07/00,100,24384

11/07/00,200,23618

11/07/00,300,23287

11/07/00,400,23193

11/07/00,500,23820

11/07/00,600,25795

11/07/00,700,29274

11/07/00,800,30973

11/07/00,900,31379

11/07/00,1000,31498

11/07/00,1100,31405

11/07/00,1200,30863

11/07/00,1300,30380

11/07/00,1400,30215

11/07/00,1500,29897

11/07/00,1600,29633

11/07/00,1700,30364

11/07/00,1800,32815

11/07/00,1900,33098

11/07/00,2000,32547

11/07/00,2100,31682

11/07/00,2200,30079

11/07/00,2300,27743

11/07/00,2400,25542

11/06/00,100,22850

11/06/00,200,22343

11/06/00,300,22179

11/06/00,400,22414

11/06/00,500,23225

11/06/00,600,25218

11/06/00,700,29172

11/06/00,800,31231

11/06/00,900,31514

11/06/00,1000,31296
11/06/00,1100,31249

11/06/00,1200,31028

11/06/00,1300,30484

11/06/00,1400,30322

11/06/00,1500,29933

11/06/00,1600,29861

11/06/00,1700,30394

11/06/00,1800,33205

11/06/00,1900,33625

11/06/00,2000,33020

11/06/00,2100,32204

11/06/00,2200,30661
11/06/00,2300,28283

11/06/00,2400,26043

11/05/00,100,21466

11/05/00,200,20642

11/05/00,300,20180

11/05/00,400,19972

11/05/00,500,20046

11/05/00,600,20643

11/05/00,700,21411

11/05/00,800,22313

11/05/00,900,23916

11/05/00,1000,25010

11/05/00,1100,25288

11/05/00,1200,25460

11/05/00,1300,25474

11/05/00,1400,25213

11/05/00,1500,25016

11/05/00,1600,24958

11/05/00,1700,25979

11/05/00,1800,29052

11/05/00,1900,29756

11/05/00,2000,29309

11/05/00,2100,28784

11/05/00,2200,27687

11/05/00,2300,25864

11/05/00,2400,24178

11/04/00,100,22171

11/04/00,200,21229

11/04/00,300,20667

11/04/00,400,20374

11/04/00,500,20393
11/04/00,600,21201

11/04/00,700,22183

11/04/00,800,23641

11/04/00,900,25473

11/04/00,1000,26677

11/04/00,1100,26799

11/04/00,1200,26731

11/04/00,1300,26258

11/04/00,1400,25715

11/04/00,1500,25324

11/04/00,1600,25335

11/04/00,1700,26132

11/04/00,1800,28323

11/04/00,1900,28753

11/04/00,2000,27854

11/04/00,2100,27217

11/04/00,2200,26195

11/04/00,2300,24608

11/04/00,2400,23049

11/03/00,100,23246

11/03/00,200,22496

11/03/00,300,22200

11/03/00,400,22230

11/03/00,500,22721

11/03/00,600,24768

11/03/00,700,28434

11/03/00,800,30275

11/03/00,900,30813

11/03/00,1000,30765

11/03/00,1100,30841

11/03/00,1200,30461

11/03/00,1300,30308

11/03/00,1400,30171

11/03/00,1500,29944

11/03/00,1600,29578

11/03/00,1700,29733

11/03/00,1800,31801

11/03/00,1900,31871

11/03/00,2000,30723

11/03/00,2100,29591

11/03/00,2200,28018

11/03/00,2300,26033

11/03/00,2400,23908

11/02/00,100,23561

11/02/00,200,22779

11/02/00,300,22494

11/02/00,400,22547

11/02/00,500,23244

11/02/00,600,25174

11/02/00,700,28882

11/02/00,800,30434

11/02/00,900,30826

11/02/00,1000,30735

11/02/00,1100,30870

11/02/00,1200,30649
11/02/00,1300,30326

11/02/00,1400,30259

11/02/00,1500,29942

11/02/00,1600,29662

11/02/00,1700,29972
11/02/00,1800,32441

11/02/00,1900,33027

11/02/00,2000,32339

11/02/00,2100,31393

11/02/00,2200,29738

11/02/00,2300,27299

11/02/00,2400,24901

11/01/00,100,23457

11/01/00,200,22854

11/01/00,300,22560

11/01/00,400,22541

11/01/00,500,23187

11/01/00,600,25348

11/01/00,700,28893

11/01/00,800,30561

11/01/00,900,30844

11/01/00,1000,30904

11/01/00,1100,30997

11/01/00,1200,30765

11/01/00,1300,30345

11/01/00,1400,30237

11/01/00,1500,30115

11/01/00,1600,29870

11/01/00,1700,30209

11/01/00,1800,32419

11/01/00,1900,33256

11/01/00,2000,32608

11/01/00,2100,31911

11/01/00,2200,30122

11/01/00,2300,27476

11/01/00,2400,25146

10/31/00,100,23878

10/31/00,200,23292

10/31/00,300,22967

10/31/00,400,22915

10/31/00,500,23552

10/31/00,600,25681

10/31/00,700,29582

10/31/00,800,31259

10/31/00,900,31327

10/31/00,1000,31120

10/31/00,1100,30948

10/31/00,1200,30781

10/31/00,1300,30391

10/31/00,1400,30143

10/31/00,1500,29961

10/31/00,1600,29666

10/31/00,1700,30084

10/31/00,1800,32040

10/31/00,1900,32092

10/31/00,2000,31151

10/31/00,2100,30735

10/31/00,2200,29534

10/31/00,2300,27036

10/31/00,2400,24864

10/30/00,100,22492

10/30/00,200,22011

10/30/00,300,21906

10/30/00,400,22061

10/30/00,500,22890

10/30/00,600,25070

10/30/00,700,29043

10/30/00,800,31086

10/30/00,900,31365

10/30/00,1000,31489

10/30/00,1100,31351

10/30/00,1200,31060

10/30/00,1300,30613

10/30/00,1400,30351

10/30/00,1500,30009

10/30/00,1600,29988

10/30/00,1700,30772

10/30/00,1800,33103

10/30/00,1900,33773

10/30/00,2000,32993

10/30/00,2100,32196

10/30/00,2200,30577

10/30/00,2300,28067

10/30/00,2400,25740

10/29/00,100,22437

10/29/00,200,21477,

10/29/00,200,20978,
10/29/00,300,20886

10/29/00,400,20651

10/29/00,500,20935

10/29/00,600,21622

10/29/00,700,22639

10/29/00,800,24020

10/29/00,900,25516

10/29/00,1000,26162

10/29/00,1100,26165

10/29/00,1200,25759

10/29/00,1300,25537

10/29/00,1400,25244

10/29/00,1500,24793

10/29/00,1600,24946

10/29/00,1700,26125

10/29/00,1800,28509

10/29/00,1900,29557

10/29/00,2000,29113

10/29/00,2100,28572

10/29/00,2200,27319

10/29/00,2300,25412

10/29/00,2400,23774

10/28/00,100,22407

10/28/00,200,20998

10/28/00,300,20399

10/28/00,400,19947

10/28/00,500,20069

10/28/00,600,20674

10/28/00,700,21866

10/28/00,800,23422

10/28/00,900,25089

10/28/00,1000,26521

10/28/00,1100,27051

10/28/00,1200,26819

10/28/00,1300,26308

10/28/00,1400,25743

10/28/00,1500,25132

10/28/00,1600,24858

10/28/00,1700,24814

10/28/00,1800,25281

10/28/00,1900,27110

10/28/00,2000,27921

10/28/00,2100,27548

10/28/00,2200,26653

10/28/00,2300,25440

10/28/00,2400,24040

10/27/00,100,22870

10/27/00,200,21808

10/27/00,300,21306

10/27/00,400,21160

10/27/00,500,21575

10/27/00,600,23222

10/27/00,700,26998

10/27/00,800,29643

10/27/00,900,30236

10/27/00,1000,30579

10/27/00,1100,30760

10/27/00,1200,30688

10/27/00,1300,30640

10/27/00,1400,30627

10/27/00,1500,30466

10/27/00,1600,30168

10/27/00,1700,29922

10/27/00,1800,29666

10/27/00,1900,30699

10/27/00,2000,30771

10/27/00,2100,29666

10/27/00,2200,28365

10/27/00,2300,26326

10/27/00,2400,24244

10/26/00,100,22672

10/26/00,200,21736

10/26/00,300,21173

10/26/00,400,21035

10/26/00,500,21444

10/26/00,600,23180

10/26/00,700,26792

10/26/00,800,29883

10/26/00,900,30323

10/26/00,1000,30450

10/26/00,1100,30505

10/26/00,1200,30943

10/26/00,1300,30744

10/26/00,1400,30837

10/26/00,1500,30584

10/26/00,1600,30367

10/26/00,1700,30283

10/26/00,1800,30265

10/26/00,1900,31808

10/26/00,2000,32170

10/26/00,2100,31464

10/26/00,2200,30025

10/26/00,2300,27439

10/26/00,2400,24856

10/25/00,100,22839

10/25/00,200,21820

10/25/00,300,21280

10/25/00,400,21172

10/25/00,500,21566

10/25/00,600,23333

10/25/00,700,27488

10/25/00,800,30004

10/25/00,900,30379

10/25/00,1000,30457

10/25/00,1100,30743

10/25/00,1200,30946

10/25/00,1300,30962

10/25/00,1400,31051

10/25/00,1500,30901

10/25/00,1600,30806

10/25/00,1700,30708

10/25/00,1800,30660

10/25/00,1900,31889

10/25/00,2000,32309

10/25/00,2100,31479

10/25/00,2200,30043

10/25/00,2300,27231

10/25/00,2400,24768

10/24/00,100,23059

10/24/00,200,22117

10/24/00,300,21669

10/24/00,400,21456

10/24/00,500,21843

10/24/00,600,23738

10/24/00,700,27905

10/24/00,800,30538

10/24/00,900,30640

10/24/00,1000,30534

10/24/00,1100,30830

10/24/00,1200,30629

10/24/00,1300,30355

10/24/00,1400,30521

10/24/00,1500,30397

10/24/00,1600,30159

10/24/00,1700,30244

10/24/00,1800,30531

10/24/00,1900,31828

10/24/00,2000,32467

10/24/00,2100,31496

10/24/00,2200,29888

10/24/00,2300,27220

10/24/00,2400,24713

10/23/00,100,21578

10/23/00,200,20784

10/23/00,300,20628

10/23/00,400,20632

10/23/00,500,21271

10/23/00,600,23162

10/23/00,700,27522

10/23/00,800,30284

10/23/00,900,30790

10/23/00,1000,30828

10/23/00,1100,30780

10/23/00,1200,30747

10/23/00,1300,30385

10/23/00,1400,30276

10/23/00,1500,30264

10/23/00,1600,30009

10/23/00,1700,29944

10/23/00,1800,29954

10/23/00,1900,30696

10/23/00,2000,31659

10/23/00,2100,31380

10/23/00,2200,29890

10/23/00,2300,27302

10/23/00,2400,24893

10/22/00,100,21465

10/22/00,200,20265

10/22/00,300,19512

10/22/00,400,19130

10/22/00,500,19031

10/22/00,600,19386

10/22/00,700,20210

10/22/00,800,20875

10/22/00,900,22414

10/22/00,1000,23871

10/22/00,1100,24519

10/22/00,1200,24889

10/22/00,1300,24944

10/22/00,1400,24705

10/22/00,1500,24415

10/22/00,1600,24326

10/22/00,1700,24540

10/22/00,1800,25197

10/22/00,1900,26843

10/22/00,2000,28249

10/22/00,2100,27506

10/22/00,2200,26420

10/22/00,2300,24881

10/22/00,2400,23046

10/21/00,100,22275

10/21/00,200,21199

10/21/00,300,20566

10/21/00,400,20213

10/21/00,500,20242

10/21/00,600,20881

10/21/00,700,22141

10/21/00,800,23510

10/21/00,900,25233

10/21/00,1000,26433

10/21/00,1100,26883

10/21/00,1200,26912

10/21/00,1300,26603

10/21/00,1400,26242

10/21/00,1500,25813

10/21/00,1600,25629

10/21/00,1700,25890

10/21/00,1800,26004

10/21/00,1900,27151

10/21/00,2000,28246

10/21/00,2100,27370

10/21/00,2200,26311

10/21/00,2300,24816

10/21/00,2400,23201

10/20/00,100,22859

10/20/00,200,21910

10/20/00,300,21395

10/20/00,400,21330

10/20/00,500,21882

10/20/00,600,23721

10/20/00,700,27581

10/20/00,800,30116
10/20/00,900,30767

10/20/00,1000,30670

10/20/00,1100,30743

10/20/00,1200,30883

10/20/00,1300,30555

10/20/00,1400,30568

10/20/00,1500,30164

10/20/00,1600,29841

10/20/00,1700,29638

10/20/00,1800,29228

10/20/00,1900,30013

10/20/00,2000,30718

10/20/00,2100,29471

10/20/00,2200,28370

10/20/00,2300,26457

10/20/00,2400,24258

10/19/00,100,22877

10/19/00,200,21832

10/19/00,300,21292

10/19/00,400,21037

10/19/00,500,21521

10/19/00,600,23236

10/19/00,700,27209

10/19/00,800,29787

10/19/00,900,30363

10/19/00,1000,30281

10/19/00,1100,30713

10/19/00,1200,30839

10/19/00,1300,30632

10/19/00,1400,30647

10/19/00,1500,30602

10/19/00,1600,30185

10/19/00,1700,29985

10/19/00,1800,29828

10/19/00,1900,30931

10/19/00,2000,31909

10/19/00,2100,31121

10/19/00,2200,29598

10/19/00,2300,27316

10/19/00,2400,24799

10/18/00,100,23141

10/18/00,200,21978

10/18/00,300,21471

10/18/00,400,21159

10/18/00,500,21548

10/18/00,600,23320

10/18/00,700,26992

10/18/00,800,29844

10/18/00,900,30568

10/18/00,1000,31135

10/18/00,1100,31639

10/18/00,1200,31622

10/18/00,1300,31518

10/18/00,1400,31449

10/18/00,1500,31198

10/18/00,1600,30648

10/18/00,1700,30726

10/18/00,1800,30797

10/18/00,1900,31551

10/18/00,2000,32246

10/18/00,2100,31506

10/18/00,2200,30122

10/18/00,2300,27407

10/18/00,2400,25112

10/17/00,100,22806

10/17/00,200,21803

10/17/00,300,21356

10/17/00,400,20925

10/17/00,500,21356

10/17/00,600,23111

10/17/00,700,26835

10/17/00,800,29877

10/17/00,900,30211

10/17/00,1000,30832

10/17/00,1100,31044

10/17/00,1200,31118

10/17/00,1300,31094

10/17/00,1400,30806

10/17/00,1500,30783

10/17/00,1600,30853

10/17/00,1700,31098

10/17/00,1800,31430

10/17/00,1900,32288

10/17/00,2000,32464

10/17/00,2100,31494

10/17/00,2200,29865

10/17/00,2300,27518

10/17/00,2400,24894

10/16/00,100,21441

10/16/00,200,20526

10/16/00,300,20135

10/16/00,400,20033

10/16/00,500,20492

10/16/00,600,22357

10/16/00,700,26325

10/16/00,800,29201

10/16/00,900,30169

10/16/00,1000,30802

10/16/00,1100,31487

10/16/00,1200,31691

10/16/00,1300,31624

10/16/00,1400,31642

10/16/00,1500,31367

10/16/00,1600,31108

10/16/00,1700,31141

10/16/00,1800,31407

10/16/00,1900,32119

10/16/00,2000,32637

10/16/00,2100,31692

10/16/00,2200,3009

10/16/00,2300,27254

10/16/00,2400,24723

10/15/00,100,21118

10/15/00,200,19969

10/15/00,300,19374

10/15/00,400,19031

10/15/00,500,18955

10/15/00,600,19251

10/15/00,700,20013

10/15/00,800,20871

10/15/00,900,22502

10/15/00,1000,23917

10/15/00,1100,24744

10/15/00,1200,25213

10/15/00,1300,25600

10/15/00,1400,25470

10/15/00,1500,25511

10/15/00,1600,25559

10/15/00,1700,25942

10/15/00,1800,26513

10/15/00,1900,27548

10/15/00,2000,29100

10/15/00,2100,28649

10/15/00,2200,27184

10/15/00,2300,25197

10/15/00,2400,23089

10/14/00,100,22219

10/14/00,200,21103

10/14/00,300,20497

10/14/00,400,20118

10/14/00,500,20130

10/14/00,600,20779

10/14/00,700,22112

10/14/00,800,23218

10/14/00,900,25076

10/14/00,1000,26697

10/14/00,1100,26966

10/14/00,1200,27121

10/14/00,1300,27030

10/14/00,1400,26374

10/14/00,1500,26253

10/14/00,1600,25945

10/14/00,1700,26096
10/14/00,1800,26102

10/14/00,1900,26275

10/14/00,2000,27812

10/14/00,2100,27316

10/14/00,2200,26012

10/14/00,2300,24655

10/14/00,2400,22964

10/13/00,100,22837

10/13/00,200,21860

10/13/00,300,21279

10/13/00,400,21203

10/13/00,500,21665
10/13/00,600,23607

10/13/00,700,27489
10/13/00,800,30038

10/13/00,900,30312

10/13/00,1000,30656

10/13/00,1100,30965

10/13/00,1200,31020
10/13/00,1300,30979

10/13/00,1400,31021
10/13/00,1500,30739

10/13/00,1600,30519

10/13/00,1700,30246

10/13/00,1800,29678

10/13/00,1900,29971

10/13/00,2000,30769

10/13/00,2100,29760

10/13/00,2200,28480

10/13/00,2300,26440

10/13/00,2400,24241

10/12/00,100,22964

10/12/00,200,22072

10/12/00,300,21545

10/12/00,400,21491

10/12/00,500,21907

10/12/00,600,24049

10/12/00,700,27993

10/12/00,800,30422

10/12/00,900,30582

10/12/00,1000,30618

10/12/00,1100,30899

10/12/00,1200,30847

10/12/00,1300,30743

10/12/00,1400,30768

10/12/00,1500,30713

10/12/00,1600,30559

10/12/00,1700,30429

10/12/00,1800,30303

10/12/00,1900,30489

10/12/00,2000,32114

10/12/00,2100,31308

10/12/00,2200,29767

10/12/00,2300,27222

10/12/00,2400,24689

10/11/00,100,23832

10/11/00,200,23055

10/11/00,300,22688

10/11/00,400,22544

10/11/00,500,22920

10/11/00,600,24801

10/11/00,700,28898

10/11/00,800,30979

10/11/00,900,31150

10/11/00,1000,31052

10/11/00,1100,31050

10/11/00,1200,30986

10/11/00,1300,30652

10/11/00,1400,30569

10/11/00,1500,30163

10/11/00,1600,30002

10/11/00,1700,30010

10/11/00,1800,29929
10/11/00,1900,30566

10/11/00,2000,32131

10/11/00,2100,31500

10/11/00,2200,29911

10/11/00,2300,27375

10/11/00,2400,24999

10/10/00,100,24454

10/10/00,200,23504

10/10/00,300,23076

10/10/00,400,23008

10/10/00,500,23408

10/10/00,600,25026

10/10/00,700,29102

10/10/00,800,31674

10/10/00,900,31711

10/10/00,1000,31849

10/10/00,1100,32065

10/10/00,1200,31860

10/10/00,1300,31417

10/10/00,1400,31330

10/10/00,1500,30801

10/10/00,1600,30552

10/10/00,1700,30609

10/10/00,1800,30748

10/10/00,1900,31563

10/10/00,2000,33065

10/10/00,2100,32461

10/10/00,2200,31025

10/10/00,2300,28497

10/10/00,2400,25710

10/09/00,100,22608
10/09/00,200,21738

10/09/00,300,21483

10/09/00,400,21512

10/09/00,500,22075

10/09/00,600,23585

10/09/00,700,26734

10/09/00,800,29172

10/09/00,900,30284

10/09/00,1000,31001

10/09/00,1100,31388

10/09/00,1200,31069

10/09/00,1300,30712

10/09/00,1400,30696

10/09/00,1500,30312

10/09/00,1600,30021

10/09/00,1700,30106

10/09/00,1800,30662

10/09/00,1900,31740

10/09/00,2000,33280

10/09/00,2100,32577

10/09/00,2200,31164

10/09/00,2300,28776

10/09/00,2400,26258

10/08/00,100,21757

10/08/00,200,20805

10/08/00,300,19998

10/08/00,400,19811

10/08/00,500,19936

10/08/00,600,20446

10/08/00,700,21323

10/08/00,800,22082

10/08/00,900,23771

10/08/00,1000,24822

10/08/00,1100,25385

10/08/00,1200,25432

10/08/00,1300,25375

10/08/00,1400,24967

10/08/00,1500,24636

10/08/00,1600,24508

10/08/00,1700,24627

10/08/00,1800,25221

10/08/00,1900,26408

10/08/00,2000,28035

10/08/00,2100,27839

10/08/00,2200,27073

10/08/00,2300,25578

10/08/00,2400,23940

10/07/00,100,22560

10/07/00,200,21323

10/07/00,300,20583

10/07/00,400,20083

10/07/00,500,20115

10/07/00,600,20509

10/07/00,700,21755

10/07/00,800,22711

10/07/00,900,24662

10/07/00,1000,26266

10/07/00,1100,26775

10/07/00,1200,26642

10/07/00,1300,26186

10/07/00,1400,25776

10/07/00,1500,25251

10/07/00,1600,24911

10/07/00,1700,24941

10/07/00,1800,25081

10/07/00,1900,25827

10/07/00,2000,27376

10/07/00,2100,27082

10/07/00,2200,26312

10/07/00,2300,24880

10/07/00,2400,23179

10/06/00,100,23574

10/06/00,200,22562

10/06/00,300,21947

10/06/00,400,21683

10/06/00,500,22012

10/06/00,600,23769

10/06/00,700,27422

10/06/00,800,30093

10/06/00,900,31265

10/06/00,1000,32388

10/06/00,1100,33006

10/06/00,1200,33638

10/06/00,1300,33751

10/06/00,1400,33955

10/06/00,1500,33624

10/06/00,1600,33089
